_id,productCode,productBrand,productCapacity,ci,qty,booked,available,status,pusrchaseInvoice,productId,bl,date,warehouse,createdAt,updatedAt,__v
648328c399b3f5aff19303e9,MF95D31R,VOLTEX,90 AH,,216,0,216,,,643bde9c215409eb7cae64db,SEL1473706,2023-03-01T13:21:34.000Z,azal,2023-06-09T13:27:31.618Z,2023-06-09T13:27:31.618Z,0
648328ea99b3f5aff19303ed,MF160G51R,VOLTEX,150 AH,,123,0,123,,,643be0bd215409eb7cae64e6,SEL1473706,2023-03-01T13:18:33.000Z,azal,2023-06-09T13:28:10.204Z,2023-06-09T13:28:10.204Z,0
6483290a99b3f5aff19303f1,MF56638,VOLTEX,66 AH,,108,0,108,,,643bddf9215409eb7cae64d7,SEL1473706,2022-12-31T13:18:33.000Z,azal,2023-06-09T13:28:42.331Z,2023-06-09T13:28:42.331Z,0
6483293099b3f5aff19303f6,MF57412,VOLTEX,74 AH,,216,0,216,,,643bde51215409eb7cae64d9,SEL1473706,2022-12-31T13:18:33.000Z,azal,2023-06-09T13:29:20.524Z,2023-06-09T13:29:20.524Z,0
648329b399b3f5aff19303fc,SMF55559,MEGAPOWER,55 AH,,770,0,770,,,644d2cf8f6ac4351d41d5c17,EPIRKRFGCL233074,2022-12-31T13:29:20.000Z,azal,2023-06-09T13:31:31.801Z,2023-06-09T13:31:31.801Z,0
64832a1499b3f5aff1930403,MF1000RA,MEGAPOWER,100 AH,,299,0,299,,,644d2e92f6ac4351d41d5c34,EPIRKRFGCL233074,2023-02-12T13:28:10.000Z,azal,2023-06-09T13:33:08.486Z,2023-06-09T13:33:08.486Z,0
64832a3699b3f5aff1930408,SMF N200,MEGAPOWER,200 AH,,96,0,96,,,644d2f00f6ac4351d41d5c3b,EPIRKRFGCL233074,2023-02-12T13:17:47.000Z,azal,2023-06-09T13:33:42.611Z,2023-06-09T13:33:42.611Z,0
64832a4f99b3f5aff1930421,MF50B24LS,VOLTEX,40 AH,,336,0,336,,,643bdcd5215409eb7cae64d1,SEL1473706,2023-01-02T13:25:40.000Z,our wh 1 (old),2023-06-09T13:34:07.401Z,2023-06-09T13:34:07.401Z,0
64832b4199b3f5aff1930439,MF55559,VOLTEX,55 AH,,1716,0,1716,,,643bddaa215409eb7cae64d5,KMTCPNC3959847B  ,2023-02-09T13:20:51.000Z,azal,2023-06-09T13:38:09.468Z,2023-06-09T13:38:09.468Z,0
64832b7399b3f5aff1930457,MF55559,VOLTEX,55 AH,,264,0,264,,,643bddaa215409eb7cae64d5,KMTCPNC3991021B,2023-05-05T13:38:09.000Z,our wh 1 (old),2023-06-09T13:38:59.675Z,2023-06-09T13:38:59.675Z,0
64832cc799b3f5aff1930463,MF210H52R,VOLTEX,200 AH,,30,0,30,,,643be133215409eb7cae64e8,KMTCPNC3991021A,2023-05-05T13:20:51.000Z,azal,2023-06-09T13:44:39.266Z,2023-06-09T13:44:39.266Z,0
64832ce399b3f5aff193046d,MF210H52R,VOLTEX,200 AH,,60,0,60,,,643be133215409eb7cae64e8,KMTCPNC3959847B,2023-05-05T13:44:39.000Z,our wh 1 (old),2023-06-09T13:45:07.751Z,2023-06-09T13:45:07.751Z,0
64832dd099b3f5aff1930480,SMF55559,SUPREME,55 AH,,2414,0,2414,,,643af0b5215409eb7cae6497,EPIRKRFGCL232886,2023-02-14T13:28:42.000Z,azal,2023-06-09T13:49:04.867Z,2023-06-09T13:49:04.867Z,0
64832df899b3f5aff1930488,MF160G51R,VOLTEX,150 AH,,80,0,80,,,643be0bd215409eb7cae64e6,KMTCPNC3991021A,2023-05-05T13:20:51.000Z,azal,2023-06-09T13:49:44.598Z,2023-06-09T13:49:44.598Z,0
64832e2099b3f5aff1930498,MF160G51R,VOLTEX,150 AH,,120,0,120,,,643be0bd215409eb7cae64e6,KMTCPNC3959847B ,2023-02-09T13:49:44.000Z,our wh 1 (old),2023-06-09T13:50:24.443Z,2023-06-09T13:50:24.443Z,0
64832ef899b3f5aff19304ad,MF1000R,VOLTEX,100 AH,,150,0,150,,,643bdf1b215409eb7cae64df,KMTCPNC3959847B ,2023-02-09T13:20:51.000Z,azal,2023-06-09T13:54:00.046Z,2023-06-09T13:54:00.046Z,0
6483315699b3f5aff19304c9,SMF40B19L,SUPREME,30 AH,,737,0,737,,,643aeffd215409eb7cae6493,EPIRKRFGCL232886,2023-02-14T13:26:38.000Z,azal,2023-06-09T14:04:06.318Z,2023-06-09T14:04:06.318Z,0
648331e599b3f5aff19304cf,SMFN40L,SUPREME,40 AH,,672,0,672,,,643af063215409eb7cae6495,EPIRKRFGCL232886,2023-02-14T13:18:33.000Z,azal,2023-06-09T14:06:29.744Z,2023-06-09T14:06:29.744Z,0
648332b499b3f5aff19304e7,N40L,TUFLONG,40 AH,,100,0,100,,,6446721ae40eaab42e9ae80b,66220025377,2023-11-04T14:04:14.000Z,our wh 1 (old),2023-06-09T14:09:56.516Z,2023-06-09T14:09:56.516Z,0
6483331399b3f5aff19304f1,SMF80D26L,SUPREME,70 AH,,240,0,240,,,643af1c4215409eb7cae649e,EPIRKRFGCL232886,2022-02-14T13:27:31.000Z,azal,2023-06-09T14:11:31.151Z,2023-06-09T14:11:31.151Z,0
6483333699b3f5aff19304f5,SMF57412,SUPREME,74 AH,,450,0,450,,,643af271215409eb7cae64a0,EPIRKRFGCL232886,2023-02-14T13:20:13.000Z,azal,2023-06-09T14:12:06.699Z,2023-06-09T14:12:06.699Z,0
6483335599b3f5aff19304f9,N55,TUFLONG,55 AH,,150,0,150,,,64467275e40eaab42e9ae80e,66220025377,2023-11-04T14:04:14.000Z,our wh 1 (old),2023-06-09T14:12:37.460Z,2023-06-09T14:12:37.460Z,0
648333dc99b3f5aff1930501,60044,SUPREME,100 AH,,597,0,597,,,643af3c1215409eb7cae64a9,EPIRKRFGCL232886,2023-02-13T20:00:00.000Z,azal,2023-06-09T14:14:52.708Z,2023-06-09T14:14:52.708Z,0
6483340299b3f5aff1930505,N100,TUFLONG,100 AH,,1000,0,1000,,,644672b0e40eaab42e9ae810,66220025377,2023-11-04T14:04:14.000Z,our wh 1 (old),2023-06-09T14:15:30.973Z,2023-06-09T14:15:30.973Z,0
6483341899b3f5aff1930509,SMF60033,SUPREME,100 AH,,648,0,648,,,643af363215409eb7cae64a7,EPIRKRFGCL232886,2023-02-14T13:19:58.000Z,azal,2023-06-09T14:15:52.585Z,2023-06-09T14:15:52.585Z,0
6483348099b3f5aff1930510,SMF N200L,SUPREME,200 AH,,48,0,48,,,643e59fc215409eb7cae6588,EPIRKRFGCL232886,2023-02-14T13:34:18.000Z,azal,2023-06-09T14:17:36.245Z,2023-06-09T14:17:36.245Z,0
648335a599b3f5aff193051b,N150,TUFLONG,150 AH,,600,0,600,,,644672e8e40eaab42e9ae812,66220025377,2023-11-04T14:04:14.000Z,our wh 1 (old),2023-06-09T14:22:29.739Z,2023-06-09T14:22:29.739Z,0
648335b699b3f5aff1930525,N200,TUFLONG,200 AH,,400,0,400,,,64467498e40eaab42e9ae821,66220025377,2023-11-04T14:04:14.000Z,our wh 1 (old),2023-06-09T14:22:46.853Z,2023-06-09T14:22:46.853Z,0
64833ba8f1ea6cd294592665,SMF40B19L,SUPREME,30 AH,,1479,0,1479,,,643aeffd215409eb7cae6493,EPIRKRFGCL234771,2023-04-05T14:46:41.000Z,azal,2023-06-09T14:48:08.540Z,2023-06-09T14:48:08.540Z,0
64833bf2f1ea6cd29459266d,SMF40B19L,SUPREME,30 AH,,1479,0,1479,,,643aeffd215409eb7cae6493,EPIRKRFGCL234837,2023-04-05T14:48:08.000Z,azal,2023-06-09T14:49:22.026Z,2023-06-09T14:49:22.026Z,0
64842deef1ea6cd2945927c1,SMF N200L,SUPREME,200 AH,,144,0,144,,,643e59fc215409eb7cae6588,EPIRKRFGCL233611,2023-07-03T07:52:38.000Z,our wh 1 (old),2023-06-10T08:01:50.999Z,2023-06-10T08:01:50.999Z,0
64842e39f1ea6cd2945927c9,SMF N200L,SUPREME,200 AH,,72,0,72,,,643e59fc215409eb7cae6588,EPIRKRFGCL234837,2023-04-05T08:01:50.000Z,azal,2023-06-10T08:03:05.474Z,2023-06-10T08:03:05.474Z,0
64842ea9f1ea6cd2945927d5,SMFN150L,SUPREME,150 AH,,256,0,256,,,643af41c215409eb7cae64ab,EPIRKRFGCL234771,2023-05-05T07:52:38.000Z,azal,2023-06-10T08:04:57.524Z,2023-06-10T08:04:57.524Z,0
64842edff1ea6cd2945927e4,SMFN150L,SUPREME,150 AH,,128,0,128,,,643af41c215409eb7cae64ab,EPIRKRFGCL234837,2023-04-05T08:04:57.000Z,azal,2023-06-10T08:05:51.576Z,2023-06-10T08:05:51.576Z,0
64843128f1ea6cd2945927f2,SMF60033,SUPREME,100 AH,,1296,0,1296,,,643af363215409eb7cae64a7,EPIRKRFGCL234771,2023-05-04T07:52:38.000Z,azal,2023-06-10T08:15:36.933Z,2023-06-10T08:15:36.933Z,0
6484315af1ea6cd2945927f6,SMF60033,SUPREME,100 AH,,936,0,936,,,643af363215409eb7cae64a7,EPIRKRFGCL234837,2023-05-04T08:15:36.000Z,azal,2023-06-10T08:16:26.274Z,2023-06-10T08:16:26.274Z,0
64843546f1ea6cd29459280b,SMF57412,SUPREME,74 AH,,450,0,450,,,643af271215409eb7cae64a0,EPIRKRFGCL234771,2023-05-04T07:52:38.000Z,azal,2023-06-10T08:33:10.877Z,2023-06-10T08:33:10.877Z,0
64843564f1ea6cd294592813,SMF57412,SUPREME,74 AH,,270,0,270,,,643af271215409eb7cae64a0,EPIRKRFGCL234837,2023-05-04T08:33:10.000Z,azal,2023-06-10T08:33:40.081Z,2023-06-10T08:33:40.081Z,0
648435a9f1ea6cd294592820,SMF80D26L,SUPREME,70 AH,,559,0,559,,,643af1c4215409eb7cae649e,EPIRKRFGCL234771,2023-05-04T07:52:38.000Z,azal,2023-06-10T08:34:49.783Z,2023-06-10T08:34:49.783Z,0
648435c7f1ea6cd294592828,SMF80D26L,SUPREME,70 AH,,400,0,400,,,643af1c4215409eb7cae649e,EPIRKRFGCL234837,2023-05-04T08:34:49.000Z,azal,2023-06-10T08:35:19.711Z,2023-06-10T08:35:19.711Z,0
6484392bf1ea6cd29459283a,SMF56638,SUPREME,66 AH,,270,0,270,,,643af103215409eb7cae6499,EPIRKRFGCL232886,2023-02-14T07:52:38.000Z,azal,2023-06-10T08:49:47.666Z,2023-06-10T08:49:47.666Z,0
6484394ff1ea6cd29459284d,SMF56638,SUPREME,66 AH,,630,0,630,,,643af103215409eb7cae6499,EPIRKRFGCL234771,2023-05-04T08:49:47.000Z,azal,2023-06-10T08:50:23.287Z,2023-06-10T08:50:23.287Z,0
64843966f1ea6cd294592855,SMF56638,SUPREME,66 AH,,540,0,540,,,643af103215409eb7cae6499,EPIRKRFGCL234837,2023-05-04T08:50:22.000Z,azal,2023-06-10T08:50:46.749Z,2023-06-10T08:50:46.749Z,0
64843f5bf1ea6cd294592888,SMF 40B19L,MEGAPOWER,30 AH,,148,0,148,,,644d2c7ef6ac4351d41d5c10,EPIRKRFGCL232178,2023-12-28T07:52:38.000Z,azal,2023-06-10T09:16:11.996Z,2023-06-10T09:16:11.996Z,0
64843fa9f1ea6cd294592893,MFN40L,MEGAPOWER,40 AH,,223,0,223,,,644d2cc5f6ac4351d41d5c12,EPIRKRFGCL232178,2022-12-28T07:52:38.000Z,azal,2023-06-10T09:17:29.898Z,2023-06-10T09:17:29.898Z,0
64844d76f1ea6cd2945928c3,SMF55559,ROCKET,55 AH,,3080,0,3080,,,6470a1f6223560271931925d,EPIRKRFGCL233581,2023-03-03T07:52:38.000Z,azal,2023-06-10T10:16:22.181Z,2023-06-10T10:16:22.181Z,0
64844dbdf1ea6cd2945928cb,SMF55559,ROCKET,55 AH,,5720,0,5720,,,6470a1f6223560271931925d,EPIRKRFGCL234835,2023-04-26T10:16:21.000Z,azal,2023-06-10T10:17:33.217Z,2023-06-10T10:17:33.217Z,0
64844dfbf1ea6cd2945928d1,SMF55559,ROCKET,55 AH,,3960,0,3960,,,6470a1f6223560271931925d,EPIRKRFGCL234837,2023-05-09T10:17:32.000Z,azal,2023-06-10T10:18:35.042Z,2023-06-10T10:18:35.042Z,0
64844e5af358a53258c0962d,LR5-72HPH,LONGi HIMO 5,550 W,,500,500,0,,,640f2883c435f8c9a97be771,blnew,2023-06-10T10:18:51.651Z,azal,2023-06-10T10:20:10.826Z,2023-06-10T10:25:36.551Z,0
64844e8bf358a53258c09638,LR5-72HPH,LONGi HIMO 5,550 W,,500,500,0,,,640f2883c435f8c9a97be771,blold,2023-06-08T10:20:10.000Z,azal,2023-06-10T10:20:59.557Z,2023-06-10T10:25:16.886Z,0
64844ec4f358a53258c0963c,LR5-72HPH,LONGi HIMO 5,550 W,,1220,1220,0,,,640f2883c435f8c9a97be771,blo newest,2023-06-12T10:20:59.000Z,our wh 1 (old),2023-06-10T10:21:56.500Z,2023-06-10T11:42:40.264Z,0
648453a8f1ea6cd2945928ee,SMF 40B19L,ROCKET,30 AH,,1479,0,1479,,,6470a1262235602719319258,EPIRKRFGCL234835,2023-04-26T09:27:28.000Z,azal,2023-06-10T10:42:48.339Z,2023-06-10T10:42:48.339Z,0
64845401f1ea6cd2945928f7,SMF 40B19L,ROCKET,30 AH,,1480,0,1480,,,6470a1262235602719319258,EPIRKRFGCL234837,2023-05-09T10:42:47.000Z,azal,2023-06-10T10:44:17.885Z,2023-06-10T10:44:17.885Z,0
