_id,category,country,company,brand,code,capacity,palatSize,price,image[0],description,netWeight,grossWeight,__v,stock,LocalPrice,freezonePrice,updatedAt,booked,coming,lastUpdateBy,createdAt,bl[0]._id,bl[1]._id,bl[2]._id,bl[3]._id,bl[4]._id,bl[5]._id,bl[6]._id,bl[7]._id,bl[8]._id,bl[9]._id,bl[0].code,bl[1].code,bl[2].code,bl[3].code,bl[4].code,bl[5].code,bl[6].code,bl[7].code,bl[8].code,bl[9].code,bl[0].qty,bl[1].qty,bl[2].qty,bl[3].qty,bl[4].qty,bl[5].qty,bl[6].qty,bl[7].qty,bl[8].qty,bl[9].qty,bl[0].date,bl[1].date,bl[2].date,bl[3].date,bl[4].date,bl[5].date,bl[6].date,bl[7].date,bl[8].date,bl[9].date,bl[0].warehouse,bl[1].warehouse,bl[2].warehouse,bl[3].warehouse,bl[4].warehouse,bl[5].warehouse,bl[6].warehouse,bl[7].warehouse,bl[8].warehouse,bl[9].warehouse,bl[0].status,bl[1].status,bl[2].status,bl[3].status,bl[4].status,bl[5].status,bl[6].status,bl[7].status,bl[8].status,bl[9].status,bl[0].booked,bl[1].booked,bl[2].booked,bl[3].booked,bl[4].booked,bl[5].booked,bl[6].booked,bl[7].booked,bl[8].booked,bl[9].booked
643ae5b3215409eb7cae645f,Battery,South korea,DN Automotive,KINGSLIGHT,SMF55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753698/kvarh4yp2lgxj53snm4i.png,,14.27,14.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T17:58:11.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae67d215409eb7cae6463,Battery,South korea,DN Automotive,KINGSLIGHT,SMF56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753653/ulhkwv49lelpvyxmo8u8.png,,16.38,16.87,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:01:33.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae724215409eb7cae6468,Battery,South korea,DN Automotive,KINGSLIGHT,SMF80D26L,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753543/ol7bibcgoaa6c71q3uqe.png,,16.79,17.29,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:04:20.920Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae773215409eb7cae646d,Battery,South korea,DN Automotive,KINGSLIGHT,SMF95D31R,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682702175/rrwtpec0xyqxqvd5bpyc.png,,19.27,19.85,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:05:39.421Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae7e1215409eb7cae6472,Battery,South korea,DN Automotive,KINGSLIGHT,SMF1000R,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753461/cvyiv6bjdtwh1uekstwn.png,,22.13,22.79,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:07:29.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae83c215409eb7cae6475,Battery,South korea,DN Automotive,KINGSLIGHT,SMF1000RA,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753765/xltpme9pbhutultdxkfe.png,,24.23,24.96,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:09:00.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae883215409eb7cae6477,Battery,South korea,DN Automotive,KINGSLIGHT,SMF160G51R,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682702209/fj0xoufkg2pt8vto0azf.png,,38.77,39.93,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:10:11.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643ae8e4215409eb7cae647a,Battery,South korea,DN Automotive,KINGSLIGHT,SMF210H52R,200 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753817/zdbt43kuzp1cmit4tijm.png,,50.64,52.16,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:11:48.972Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643aeaa8215409eb7cae647d,Battery,South korea,DN Automotive,KOREANA,SMF80D26L,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682756623/fks7z4lnngnvanyospf8.png,,16.79,17.29,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:19:20.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643aeb0a215409eb7cae647f,Battery,South korea,DN Automotive,KOREANA,SMF1000R,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682702286/fk7tsv4o7rfz6bwa1vhz.png,,22.13,22.79,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:20:58.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643aeb37215409eb7cae6481,Battery,South korea,DN Automotive,KOREANA,SMF1000RA,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682756092/eq8bztgnwbew7ypuzuul.png,,24.23,24.96,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:21:43.613Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643aeb6c215409eb7cae6483,Battery,South korea,DN Automotive,KOREANA,SMF60044,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682756006/atodqnaax5j43bhuxqlx.png,,23,23.26,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:22:36.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643aebac215409eb7cae6485,Battery,South korea,DN Automotive,KOREANA,SMF160G51R,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755934/z6xasx4xnvyiisheejol.png,,38.77,39.93,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:23:40.870Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643aeffd215409eb7cae6493,Battery,South korea,Sebang,SUPREME,SMF40B19L,30 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753877/trawckvsuwnofmrcckeo.png,,9.2,9.35,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:42:05.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af063215409eb7cae6495,Battery,South korea,Sebang,SUPREME,SMFN40L,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753905/ztihu6iimadqervqpfxq.png,,11.3,11.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:43:47.826Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af0b5215409eb7cae6497,Battery,South korea,Sebang,SUPREME,SMF55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753932/tngq2hhosc8wqtft4fw2.png,,14.1,14.3,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:45:09.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af103215409eb7cae6499,Battery,South korea,Sebang,SUPREME,SMF56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682753954/dpuxacbdlkefvfuollmd.png,,16.5,16.74,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:46:27.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af1c4215409eb7cae649e,Battery,South korea,Sebang,SUPREME,SMF80D26L,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754052/k0ckvkum8xy5z1ojmk86.png,,17.89,18.47,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:49:40.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af271215409eb7cae64a0,Battery,South korea,Sebang,SUPREME,SMF57412,74 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754089/zqp0c4ipjcnfzfamlj81.png,,17,17.24,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:52:33.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af326215409eb7cae64a5,Battery,South korea,Sebang,SUPREME,SMF105D31L,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754145/q5xueyselpunrisxgkhi.png,,19.85,20.2,0,,,,2023-05-15T09:48:06.722Z,0,0,,2023-04-15T18:55:34.548Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af363215409eb7cae64a7,Battery,South korea,Sebang,SUPREME,SMF60033,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754165/i9wax01k5ubtc6f3sdls.png,,21.4,21.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:56:35.975Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af3c1215409eb7cae64a9,Battery,South korea,Sebang,SUPREME,60044,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754223/jfbisf16ydvps26fpmby.png,,21.9,22.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:58:09.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643af41c215409eb7cae64ab,Battery,South korea,Sebang,SUPREME,SMFN150L,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754295/ahptlmnhd6hpqtkc6bn7.png,,39.5,40.18,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-15T18:59:40.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bdc66215409eb7cae64cf,Battery,South korea,DN Automotive,VOLTEX,MF32B19L,30 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754370/nxjsafnqluum0ocorzay.png,,8.9,9.17,0,,9,10,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:30:46.499Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bdcd5215409eb7cae64d1,Battery,South korea,DN Automotive,VOLTEX,MF50B24LS,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754385/tglrrnxudi0xdu5w30pc.png,,11.12,11.45,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:32:37.415Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bddaa215409eb7cae64d5,Battery,South korea,DN Automotive,VOLTEX,MF55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754427/wwssbs4hknulahcklfx6.png,,14.27,14.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:36:10.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bddf9215409eb7cae64d7,Battery,South korea,DN Automotive,VOLTEX,MF56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754451/wl25ku8huohowpwbheqh.png,,16.38,16.87,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:37:29.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bde51215409eb7cae64d9,Battery,South korea,DN Automotive,VOLTEX,MF57412,74 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754467/mbcgfvgx77bpm57qwwh2.png,,17.37,17.89,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:38:57.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bde9c215409eb7cae64db,Battery,South korea,DN Automotive,VOLTEX,MF95D31R,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754487/h5wfus9l157zv7d4u92t.png,,20.5,21.13,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:40:12.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bdee8215409eb7cae64dd,Battery,South korea,DN Automotive,VOLTEX,MF60044,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754507/ann8wipx18qlrlk4dfbt.png,,22,23.1,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:41:28.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bdf1b215409eb7cae64df,Battery,South korea,DN Automotive,VOLTEX,MF1000R,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754534/jueasyetapdujxfaw6uj.png,,22.13,22.79,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:42:19.930Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bdf65215409eb7cae64e1,Battery,South korea,DN Automotive,VOLTEX,MF1000RA,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754548/juwhda8xppcjs2e9e8cr.png,,24.23,24.96,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:43:33.350Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be0bd215409eb7cae64e6,Battery,South korea,DN Automotive,VOLTEX,MF160G51R,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754576/gex0rkzmdcmnyetusnfj.png,,38.77,39.93,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:49:17.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be133215409eb7cae64e8,Battery,South korea,DN Automotive,VOLTEX,MF210H52R,200 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754628/aw8qwpvnjaudhk4t83ml.png,,50.65,52.16,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:51:15.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be247215409eb7cae64ea,Battery,South korea,DN Automotive,DTR,MF32B19L,30 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703498/sgvcuf83h11civpb5vbq.png,,8.9,9.17,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:55:51.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be297215409eb7cae64ec,Battery,South korea,DN Automotive,DTR,MF50B24LS,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703506/edlcgmjgoisd6lu8c1hb.png,,11.12,11.45,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:57:11.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be2ce215409eb7cae64ee,Battery,South korea,DN Automotive,DTR,MF55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703519/j6sfs2vcuo10inxgpu44.png,,14.27,14.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:58:06.972Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be31b215409eb7cae64f0,Battery,South korea,DN Automotive,DTR,MF56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703526/dr6ya4wpgxzpd7iu63nk.png,,16.38,16.87,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T11:59:23.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be37c215409eb7cae64f2,Battery,South korea,DN Automotive,DTR,MF80D26L,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754825/pclivhmsrjhbb8nywwz6.png,,16.79,17.29,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:01:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643be425215409eb7cae64f4,Battery,South korea,DN Automotive,DTR,MF95D31R,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754722/acahxulctpjnlr0asxs9.png,,19.27,19.85,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:03:49.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bebdb215409eb7cae64f7,Battery,South korea,DN Automotive,DTR,MF1000R,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703569/g3phryzyhml01mgroiyl.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:36:43.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bec1c215409eb7cae64f9,Battery,South korea,DN Automotive,DTR,MF1000RA,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682754895/o7dri2aicyb7hefwyx1u.png,,24.23,24.96,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:37:48.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bec7a215409eb7cae64fb,Battery,South korea,DN Automotive,DTR,MF160G51R,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703591/omfvdijdimoel4f3zzbe.png,,38.77,39.93,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:39:22.741Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643becd7215409eb7cae64fd,Battery,South korea,DN Automotive,DTR,MF21052R,200 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703600/g5q9y8z9kkfaxdrvrezr.png,,50.65,52.16,1,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:40:55.954Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bee9c215409eb7cae6500,Battery,South korea,Sebang,ROCKET,SMFN40L,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750791/onelaxf3488spkkx6qyd.png,,11.3,11.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:48:28.757Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bef1c215409eb7cae6502,Battery,South korea,Sebang,ROCKET,SMF56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703658/tcey7a32lq35nj5zgnvn.png,,16.5,16.74,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:50:36.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bef68215409eb7cae6504,Battery,South korea,Sebang,ROCKET,SMF80D26L,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755829/xxph87bv8xohpwtnqv8k.png,,17.89,18.47,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:51:52.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643befd6215409eb7cae6506,Battery,South korea,Sebang,ROCKET,SMF95D31R,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682758071/c0nfpyttn0zifm7up0cm.png,,19.8,20.2,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:53:42.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf047215409eb7cae6508,Battery,South korea,Sebang,ROCKET,SMF95D31L,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682756965/wbucrpvehfpjkcyhm2ew.png,,19.6,20.1,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:55:35.276Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf0a4215409eb7cae650a,Battery,South korea,Sebang,ROCKET,SMF60033,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682756980/dhuvhicrglkvssggud46.png,,21.4,21.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:57:08.072Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf0e4215409eb7cae650c,Battery,South korea,Sebang,ROCKET,SMF60044,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755569/qvjiiijeeqffccnhcypa.png,,22.4,22.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-16T12:58:12.893Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf129215409eb7cae650e,Battery,South korea,Sebang,ROCKET,SMF1000RA,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755522/qbllqykqokywfknpiu3f.png,,24,24.37,0,,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-16T12:59:21.317Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf173215409eb7cae6510,Battery,South korea,Sebang,ROCKET,SMFN150L,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755461/kfogtewivcpjkbqqykmn.png,,39.5,40.18,0,448,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-16T13:00:35.324Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf200215409eb7cae6514,Battery,South korea,Sebang,ROCKET,SMFN170L,170 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755415/zrspj6cuglrbuz9fvfwc.png,,40.18,41.56,1,256,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-16T13:02:56.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643bf24b215409eb7cae6516,Battery,South korea,Sebang,ROCKET,SMF200L,200 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755347/rntxf5pkcfcqmichwxga.png,,53,53.91,0,255,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-16T13:04:11.424Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643e59fc215409eb7cae6588,Battery,South korea,Sebang,SUPREME,SMF N200L,200 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682755255/gpujcmjk3biwhhkhvyps.png,,53,53.91,0,336,9,10,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-18T08:51:08.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446721ae40eaab42e9ae80b,Battery,Thailand,3k,TUFLONG,N40L,40 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750972/mcjquxexdssdfgopxjcr.png,,6.58,6.88,0,100,9,10,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T12:12:10.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64467275e40eaab42e9ae80e,Battery,Thailand,3k,TUFLONG,N50L,50 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750990/pagj8bvgspoagikgwwez.png,,8.95,9.25,0,,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T12:13:41.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
